表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
尖っ,動詞,自立,*,*,五段・ラ行,連用タ接続,尖る,トガッ,トガッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
長い,形容詞,自立,*,*,形容詞・アウオ段,基本形,長い,ナガイ,ナガイ
舌,名詞,一般,*,*,*,*,舌,シタ,シタ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ベロリ,名詞,一般,*,*,*,*,ベロリ,*,*
と,助詞,格助詞,引用,*,*,*,と,ト,ト
出し,動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
はあ,感動詞,*,*,*,*,*,はあ,ハア,ハー
、,記号,読点,*,*,*,*,、,、,、
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ
荒れ,動詞,自立,*,*,一段,連用形,荒れる,アレ,アレ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
弾き,動詞,自立,*,*,五段・カ行イ音便,連用形,弾く,ハジキ,ハジキ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
云い,動詞,自立,*,*,五段・ワ行促音便,連用形,云う,イイ,イイ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
マッチ,名詞,サ変接続,*,*,*,*,マッチ,マッチ,マッチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
舌,名詞,一般,*,*,*,*,舌,シタ,シタ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
シュッ,名詞,一般,*,*,*,*,シュッ,*,*
と,助詞,格助詞,一般,*,*,*,と,ト,ト
すっ,動詞,自立,*,*,五段・ラ行,連用タ接続,する,スッ,スッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
じ,助動詞,*,*,*,不変化型,基本形,じ,ジ,ジ
ぶん,名詞,一般,*,*,*,*,ぶん,ブン,ブン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
たばこ,名詞,一般,*,*,*,*,たばこ,タバコ,タバコ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
さあ,感動詞,*,*,*,*,*,さあ,サア,サー
猫,名詞,一般,*,*,*,*,猫,ネコ,ネコ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
愕,名詞,一般,*,*,*,*,愕,*,*
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
舌,名詞,一般,*,*,*,*,舌,シタ,シタ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
風車,名詞,一般,*,*,*,*,風車,カザグルマ,カザグルマ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
ふりまわし,動詞,自立,*,*,五段・サ行,連用形,ふりまわす,フリマワシ,フリマワシ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
入り口,名詞,一般,*,*,*,*,入り口,イリクチ,イリクチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
行っ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
どんと,副詞,一般,*,*,*,*,どんと,ドント,ドント
ぶっつかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ぶっつかる,ブッツカッ,ブッツカッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
よろよろ,副詞,一般,*,*,*,*,よろよろ,ヨロヨロ,ヨロヨロ
として,助詞,格助詞,連語,*,*,*,として,トシテ,トシテ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
戻っ,動詞,自立,*,*,五段・ラ行,連用タ接続,戻る,モドッ,モドッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
どんと,副詞,一般,*,*,*,*,どんと,ドント,ドント
ぶっつかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ぶっつかる,ブッツカッ,ブッツカッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
よろよろ,副詞,一般,*,*,*,*,よろよろ,ヨロヨロ,ヨロヨロ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
戻っ,動詞,自立,*,*,五段・ラ行,連用タ接続,戻る,モドッ,モドッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
ぶっつかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ぶっつかる,ブッツカッ,ブッツカッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
よろよろ,副詞,一般,*,*,*,*,よろよろ,ヨロヨロ,ヨロヨロ
にげ,動詞,自立,*,*,一段,連用形,にげる,ニゲ,ニゲ
みち,名詞,接尾,一般,*,*,*,みち,ミチ,ミチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
こさえよ,動詞,自立,*,*,一段,未然ウ接続,こさえる,コサエヨ,コサエヨ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク
面白,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,面白い,オモシロ,オモシロ
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
「,記号,括弧開,*,*,*,*,「,「,「
出し,動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やる,動詞,非自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
もう,副詞,一般,*,*,*,*,もう,モウ,モー
来る,動詞,自立,*,*,カ変・来ル,基本形,来る,クル,クル
な,助詞,終助詞,*,*,*,*,な,ナ,ナ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
ばか,名詞,一般,*,*,*,*,ばか,バカ,バカ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
弾き,動詞,自立,*,*,五段・カ行イ音便,連用形,弾く,ハジキ,ハジキ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あけ,動詞,自立,*,*,一段,連用形,あける,アケ,アケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
猫,名詞,一般,*,*,*,*,猫,ネコ,ネコ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
萱,名詞,一般,*,*,*,*,萱,カヤ,カヤ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
なか,名詞,非自立,副詞可能,*,*,*,なか,ナカ,ナカ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
走っ,動詞,自立,*,*,五段・ラ行,連用タ接続,走る,ハシッ,ハシッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行く,動詞,非自立,*,*,五段・カ行促音便,基本形,行く,イク,イク
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ちょっと,副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット
わらい,動詞,自立,*,*,五段・ワ行促音便,連用形,わらう,ワライ,ワライ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ
、,記号,読点,*,*,*,*,、,、,、
やっと,副詞,一般,*,*,*,*,やっと,ヤット,ヤット
せいせい,名詞,サ変接続,*,*,*,*,せいせい,セイセイ,セイセイ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
ぐっすり,副詞,助詞類接続,*,*,*,*,ぐっすり,グッスリ,グッスリ
ねむり,動詞,自立,*,*,五段・ラ行,連用形,ねむる,ネムリ,ネムリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
次,名詞,一般,*,*,*,*,次,ツギ,ツギ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
晩,名詞,一般,*,*,*,*,晩,バン,バン
も,助詞,係助詞,*,*,*,*,も,モ,モ
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
包み,名詞,一般,*,*,*,*,包み,ツツミ,ツツミ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
かつい,動詞,自立,*,*,五段・ガ行,連用タ接続,かつぐ,カツイ,カツイ
で,助詞,接続助詞,*,*,*,*,で,デ,デ
帰っ,動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
水,名詞,一般,*,*,*,*,水,ミズ,ミズ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ごくごく,副詞,一般,*,*,*,*,ごくごく,ゴクゴク,ゴクゴク
の,助詞,連体化,*,*,*,*,の,ノ,ノ
むとそっくりゆうべのとおりぐんぐん,名詞,一般,*,*,*,*,むとそっくりゆうべのとおりぐんぐん,*,*
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
弾き,動詞,自立,*,*,五段・カ行イ音便,連用形,弾く,ハジキ,ハジキ
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
十,名詞,数,*,*,*,*,十,ジュウ,ジュー
二,名詞,数,*,*,*,*,二,ニ,ニ
時,名詞,接尾,助数詞,*,*,*,時,ジ,ジ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
間もなく,副詞,助詞類接続,*,*,*,*,間もなく,マモナク,マモナク
過ぎ,動詞,自立,*,*,一段,連用形,過ぎる,スギ,スギ
一,名詞,数,*,*,*,*,一,イチ,イチ
時,名詞,接尾,助数詞,*,*,*,時,ジ,ジ
も,助詞,係助詞,*,*,*,*,も,モ,モ
すぎ,動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ
二,名詞,数,*,*,*,*,二,ニ,ニ
時,名詞,接尾,助数詞,*,*,*,時,ジ,ジ
も,助詞,係助詞,*,*,*,*,も,モ,モ
すぎ,動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
も,助詞,係助詞,*,*,*,*,も,モ,モ
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ
やめ,動詞,自立,*,*,一段,連用形,やめる,ヤメ,ヤメ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
何時,名詞,代名詞,一般,*,*,*,何時,イツ,イツ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
も,助詞,係助詞,*,*,*,*,も,モ,モ
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
弾い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,弾く,ヒイ,ヒイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
も,助詞,係助詞,*,*,*,*,も,モ,モ
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
ご,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ
う,感動詞,*,*,*,*,*,う,ウ,ウ
ご,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ
う,感動詞,*,*,*,*,*,う,ウ,ウ
やっ,動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
と,助詞,格助詞,引用,*,*,*,と,ト,ト
誰,名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
屋根裏,名詞,一般,*,*,*,*,屋根裏,ヤネウラ,ヤネウラ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
こっ,動詞,自立,*,*,五段・ラ行,連用タ接続,こる,コッ,コッ
こっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,こう,コッ,コッ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
叩く,動詞,自立,*,*,五段・カ行イ音便,基本形,叩く,タタク,タタク
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
猫,名詞,一般,*,*,*,*,猫,ネコ,ネコ
、,記号,読点,*,*,*,*,、,、,、
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ
こり,動詞,自立,*,*,一段,未然形,こりる,コリ,コリ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
叫び,動詞,自立,*,*,五段・バ行,連用形,叫ぶ,サケビ,サケビ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
と,助詞,接続助詞,*,*,*,*,と,ト,ト
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
天井,名詞,一般,*,*,*,*,天井,テンジョウ,テンジョー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
穴,名詞,一般,*,*,*,*,穴,アナ,アナ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
ぽ,形容詞,接尾,*,*,形容詞・アウオ段,ガル接続,ぽい,ポ,ポ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
と,助詞,並立助詞,*,*,*,*,と,ト,ト
音,名詞,一般,*,*,*,*,音,オト,オト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
一疋,名詞,一般,*,*,*,*,一疋,イッピキ,イッピキ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
灰,名詞,一般,*,*,*,*,灰,ハイ,ハイ
いろ,動詞,自立,*,*,一段,命令ｒｏ,いる,イロ,イロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
鳥,名詞,一般,*,*,*,*,鳥,トリ,トリ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
降り,動詞,自立,*,*,一段,連用形,降りる,オリ,オリ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
床,名詞,一般,*,*,*,*,床,ユカ,ユカ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
とまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とまる,トマッ,トマッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
かっこう,名詞,一般,*,*,*,*,かっこう,カッコウ,カッコー
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
鳥,名詞,一般,*,*,*,*,鳥,トリ,トリ
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ
来る,動詞,自立,*,*,カ変・来ル,基本形,来る,クル,クル
なんて,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ
。,記号,句点,*,*,*,*,。,。,。
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
用,名詞,一般,*,*,*,*,用,ヨウ,ヨー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ゴーシュ,名詞,一般,*,*,*,*,ゴーシュ,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
云い,動詞,自立,*,*,五段・ワ行促音便,連用形,云う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
音楽,名詞,一般,*,*,*,*,音楽,オンガク,オンガク
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
教わり,動詞,自立,*,*,五段・ラ行,連用形,教わる,オソワリ,オソワリ
たい,助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
