表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
じろじろ,副詞,一般,*,*,*,*,じろじろ,ジロジロ,ジロジロ
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
だまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,だまる,ダマッ,ダマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
こっち,名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
帰っ,動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
庄助,名詞,固有名詞,人名,名,*,*,庄助,ショウスケ,ショースケ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
変,名詞,形容動詞語幹,*,*,*,*,変,ヘン,ヘン
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
み,動詞,非自立,*,*,一段,連用形,みる,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
どっと,副詞,一般,*,*,*,*,どっと,ドット,ドット
わらい,動詞,自立,*,*,五段・ワ行促音便,連用形,わらう,ワライ,ワライ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
庄助,名詞,固有名詞,人名,名,*,*,庄助,ショウスケ,ショースケ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
だまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,だまる,ダマッ,ダマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
また,接続詞,*,*,*,*,*,また,マタ,マタ
上流,名詞,一般,*,*,*,*,上流,ジョウリュウ,ジョーリュー
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
歩き,動詞,自立,*,*,五段・カ行イ音便,連用形,歩く,アルキ,アルキ
だし,動詞,非自立,*,*,五段・サ行,連用形,だす,ダシ,ダシ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ほか,名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
おとな,名詞,一般,*,*,*,*,おとな,オトナ,オトナ
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
も,助詞,係助詞,*,*,*,*,も,モ,モ
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
、,記号,読点,*,*,*,*,、,、,、
網,名詞,一般,*,*,*,*,網,アミ,アミ
シャツ,名詞,一般,*,*,*,*,シャツ,シャツ,シャツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
人,名詞,一般,*,*,*,*,人,ヒト,ヒト
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
馬,名詞,一般,*,*,*,*,馬,ウマ,ウマ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
乗っ,動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
また,接続詞,*,*,*,*,*,また,マタ,マタ
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
耕,名詞,一般,*,*,*,*,耕,コウ,コー
助,名詞,一般,*,*,*,*,助,スケ,スケ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
泳い,動詞,自立,*,*,五段・ガ行,連用タ接続,泳ぐ,オヨイ,オヨイ
で,助詞,接続助詞,*,*,*,*,で,デ,デ
行っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
三,名詞,数,*,*,*,*,三,サン,サン
郎,名詞,一般,*,*,*,*,郎,ロウ,ロー
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
置い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
魚,名詞,一般,*,*,*,*,魚,サカナ,サカナ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
わらい,動詞,自立,*,*,五段・ワ行促音便,連用形,わらう,ワライ,ワライ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
発破,名詞,一般,*,*,*,*,発破,ハッパ,ハッパ
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ
だら,助動詞,*,*,*,特殊・タ,仮定形,だ,ダラ,ダラ
、,記号,読点,*,*,*,*,、,、,、
雑魚,名詞,一般,*,*,*,*,雑魚,ジャコ,ジャコ
撒か,動詞,自立,*,*,五段・カ行イ音便,未然形,撒く,マカ,マカ
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
嘉助,名詞,固有名詞,人名,名,*,*,嘉助,カスケ,カスケ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
河原,名詞,固有名詞,人名,姓,*,*,河原,カワハラ,カワハラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
砂,名詞,一般,*,*,*,*,砂,スナ,スナ
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ
ぱの,名詞,一般,*,*,*,*,ぱの,*,*
上,名詞,接尾,副詞可能,*,*,*,上,ジョウ,ジョー
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
、,記号,読点,*,*,*,*,、,、,、
ぴょんぴょん,副詞,一般,*,*,*,*,ぴょんぴょん,ピョンピョン,ピョンピョン
はね,動詞,自立,*,*,一段,連用形,はねる,ハネ,ハネ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
叫び,動詞,自立,*,*,五段・バ行,連用形,叫ぶ,サケビ,サケビ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
魚,名詞,一般,*,*,*,*,魚,サカナ,サカナ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
石,名詞,一般,*,*,*,*,石,イシ,イシ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
囲ん,動詞,自立,*,*,五段・マ行,連用タ接続,囲む,カコン,カコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
生け,動詞,自立,*,*,一段,連用形,生ける,イケ,イケ
州,名詞,一般,*,*,*,*,州,シュウ,シュー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
こしらえ,動詞,自立,*,*,一段,連用形,こしらえる,コシラエ,コシラエ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
生きかえっ,動詞,自立,*,*,五段・ラ行,連用タ接続,生きかえる,イキカエッ,イキカエッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
も,助詞,係助詞,*,*,*,*,も,モ,モ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
逃げ,動詞,自立,*,*,一段,連用形,逃げる,ニゲ,ニゲ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行か,動詞,非自立,*,*,五段・カ行促音便,未然形,行く,イカ,イカ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
また,接続詞,*,*,*,*,*,また,マタ,マタ
上流,名詞,一般,*,*,*,*,上流,ジョウリュウ,ジョーリュー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
さいかち,名詞,一般,*,*,*,*,さいかち,サイカチ,サイカチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
木,名詞,一般,*,*,*,*,木,キ,キ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
のぼり,動詞,自立,*,*,五段・ラ行,連用形,のぼる,ノボリ,ノボリ
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ほんとう,名詞,一般,*,*,*,*,ほんとう,ホントウ,ホントー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
暑く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,暑い,アツク,アツク
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
ねむの木,名詞,固有名詞,地域,一般,*,*,ねむの木,ネムノキ,ネムノキ
も,助詞,係助詞,*,*,*,*,も,モ,モ
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ
夏,名詞,一般,*,*,*,*,夏,ナツ,ナツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
ぐったり,副詞,助詞類接続,*,*,*,*,ぐったり,グッタリ,グッタリ
見え,動詞,自立,*,*,一段,連用形,見える,ミエ,ミエ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
、,記号,読点,*,*,*,*,、,、,、
空,名詞,一般,*,*,*,*,空,ソラ,ソラ
も,助詞,係助詞,*,*,*,*,も,モ,モ
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ
底なし,名詞,一般,*,*,*,*,底なし,ソコナシ,ソコナシ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
淵,名詞,一般,*,*,*,*,淵,フチ,フチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
ころ,名詞,非自立,副詞可能,*,*,*,ころ,コロ,コロ
だれ,名詞,代名詞,一般,*,*,*,だれ,ダレ,ダレ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
あ,感動詞,*,*,*,*,*,あ,ア,ア
、,記号,読点,*,*,*,*,、,、,、
生け,動詞,自立,*,*,一段,連用形,生ける,イケ,イケ
州,名詞,一般,*,*,*,*,州,シュウ,シュー
ぶっ,接頭詞,動詞接続,*,*,*,*,ぶっ,ブッ,ブッ
こわす,動詞,自立,*,*,五段・サ行,基本形,こわす,コワス,コワス
とこ,名詞,一般,*,*,*,*,とこ,トコ,トコ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
叫び,動詞,自立,*,*,五段・バ行,連用形,叫ぶ,サケビ,サケビ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
一,名詞,数,*,*,*,*,一,イチ,イチ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
変,名詞,形容動詞語幹,*,*,*,*,変,ヘン,ヘン
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
鼻,名詞,一般,*,*,*,*,鼻,ハナ,ハナ
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
とがっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とがる,トガッ,トガッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
、,記号,読点,*,*,*,*,、,、,、
洋服,名詞,一般,*,*,*,*,洋服,ヨウフク,ヨーフク
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
着,動詞,自立,*,*,一段,連用形,着る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
わらじ,名詞,一般,*,*,*,*,わらじ,ワラジ,ワラジ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
はい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,はく,ハイ,ハイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
人,名詞,一般,*,*,*,*,人,ヒト,ヒト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
手,名詞,一般,*,*,*,*,手,テ,テ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ステッキ,名詞,一般,*,*,*,*,ステッキ,ステッキ,ステッキ
みたい,名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
魚,名詞,一般,*,*,*,*,魚,サカナ,サカナ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ぐちゃぐちゃ,副詞,一般,*,*,*,*,ぐちゃぐちゃ,グチャグチャ,グチャグチャ
かきまわし,動詞,自立,*,*,五段・サ行,連用形,かきまわす,カキマワシ,カキマワシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
男,名詞,一般,*,*,*,*,男,オトコ,オトコ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
こっち,名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
びちゃびちゃ,副詞,一般,*,*,*,*,びちゃびちゃ,ビチャビチャ,ビチャビチャ
岸,名詞,一般,*,*,*,*,岸,キシ,キシ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あるい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,あるく,アルイ,アルイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
あ,感動詞,*,*,*,*,*,あ,ア,ア
、,記号,読点,*,*,*,*,、,、,、
あ,感動詞,*,*,*,*,*,あ,ア,ア
いづ,動詞,自立,*,*,下二・ダ行,基本形,いづ,イヅ,イズ
専売,名詞,一般,*,*,*,*,専売,センバイ,センバイ
局,名詞,接尾,一般,*,*,*,局,キョク,キョク
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
専売,名詞,一般,*,*,*,*,専売,センバイ,センバイ
局,名詞,接尾,一般,*,*,*,局,キョク,キョク
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
佐太郎,名詞,固有名詞,人名,名,*,*,佐太郎,サタロウ,サタロー
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
又,接続詞,*,*,*,*,*,又,マタ,マタ
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
、,記号,読点,*,*,*,*,、,、,、
う,感動詞,*,*,*,*,*,う,ウ,ウ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
煙草,名詞,一般,*,*,*,*,煙草,タバコ,タバコ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
葉,名詞,一般,*,*,*,*,葉,ハ,ハ
め,名詞,接尾,一般,*,*,*,め,メ,メ
っけ,助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ
たん,名詞,一般,*,*,*,*,たん,タン,タン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
で,助詞,接続助詞,*,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
う,感動詞,*,*,*,*,*,う,ウ,ウ
な,助詞,終助詞,*,*,*,*,な,ナ,ナ
、,記号,読点,*,*,*,*,、,、,、
連れ,名詞,一般,*,*,*,*,連れ,ツレ,ツレ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
ぐさ,名詞,一般,*,*,*,*,ぐさ,*,*
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
嘉助,名詞,固有名詞,人名,名,*,*,嘉助,カスケ,カスケ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
なん,名詞,代名詞,一般,*,*,*,なん,ナン,ナン
だい,名詞,一般,*,*,*,*,だい,ダイ,ダイ
。,記号,句点,*,*,*,*,。,。,。
こわく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,こわい,コワク,コワク
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
や,助詞,終助詞,*,*,*,*,や,ヤ,ヤ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
きっと,副詞,一般,*,*,*,*,きっと,キット,キット
口,名詞,一般,*,*,*,*,口,クチ,クチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
かん,名詞,一般,*,*,*,*,かん,カン,カン
で,助詞,格助詞,一般,*,*,*,で,デ,デ
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
又,副詞,一般,*,*,*,*,又,マタ,マタ
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
ごと,名詞,非自立,副詞可能,*,*,*,ごと,ゴト,ゴト
囲ん,動詞,自立,*,*,五段・マ行,連用タ接続,囲む,カコン,カコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
、,記号,読点,*,*,*,*,、,、,、
囲ん,動詞,自立,*,*,五段・マ行,連用タ接続,囲む,カコン,カコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
一郎,名詞,固有名詞,人名,名,*,*,一郎,イチロウ,イチロー
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そこで,接続詞,*,*,*,*,*,そこで,ソコデ,ソコデ
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
三,名詞,数,*,*,*,*,三,サン,サン
郎,名詞,一般,*,*,*,*,郎,ロウ,ロー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
さいかち,名詞,一般,*,*,*,*,さいかち,サイカチ,サイカチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
木,名詞,一般,*,*,*,*,木,キ,キ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
いちばん,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン
中,名詞,接尾,副詞可能,*,*,*,中,チュウ,チュー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
枝,名詞,一般,*,*,*,*,枝,エダ,エダ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
置い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
まわり,名詞,一般,*,*,*,*,まわり,マワリ,マワリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
枝,名詞,一般,*,*,*,*,枝,エダ,エダ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
すっかり,副詞,一般,*,*,*,*,すっかり,スッカリ,スッカリ
腰かけ,動詞,自立,*,*,一段,連用形,腰かける,コシカケ,コシカケ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
、,記号,読点,*,*,*,*,、,、,、
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
たっ,動詞,自立,*,*,五段・タ行,連用タ接続,たつ,タッ,タッ
。,記号,句点,*,*,*,*,。,。,。
